Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000118985,ELL2,Gene Expression,0.1323374163183741,0.0,0.0,394,0.019250855284936634,120
ENSG00000175792,RUVBL1,Gene Expression,0.13197963747044697,0.0,0.0,126,0.005045942079208932,69
ENSG00000114812,VIPR1,Gene Expression,0.13115312670301285,0.0,0.0,57,0.0017550902883272928,42
ENSG00000167193,CRK,Gene Expression,0.13106309803951438,0.0,0.0,222,0.02079775055013951,111
ENSG00000167759,KLK13,Gene Expression,0.13088908173290342,0.0,0.0,800,0.044796079524378696,147
ENSG00000161249,DMKN,Gene Expression,0.13022902573157644,0.0,0.0,2787,0.24202039083405136,238
ENSG00000168310,IRF2,Gene Expression,0.1301794252566129,0.0,0.0,104,0.006731890200155036,76
ENSG00000090382,LYZ,Gene Expression,0.13010279469201014,0.0,0.0,435,0.044174127443078755,135
ENSG00000134326,CMPK2,Gene Expression,0.13006270470372885,0.0,0.0,39,0.0032922932778226034,32
ENSG00000119801,YPEL5,Gene Expression,0.12999546713171375,0.0,0.0,238,0.01582539937035516,108
ENSG00000151458,ANKRD50,Gene Expression,0.1293116973286085,0.0,0.0,119,0.005649469741933632,73
ENSG00000062650,WAPL,Gene Expression,0.12890680138734562,0.0,0.0,149,0.009430469822693304,98
ENSG00000134317,GRHL1,Gene Expression,0.1288929781304244,0.0,0.0,383,0.01963307420960549,117
ENSG00000171566,PLRG1,Gene Expression,0.12883655352702672,0.0,0.0,110,0.004142619808782384,64
ENSG00000130158,DOCK6,Gene Expression,0.12861304242021143,0.0,0.0,77,0.006309161165605604,59
ENSG00000144452,ABCA12,Gene Expression,0.1283080172260445,0.0,0.0,823,0.04578380401248266,158
ENSG00000166396,SERPINB7,Gene Expression,0.12787796395589748,0.0,0.0,86,0.003999282899152697,43
ENSG00000171236,LRG1,Gene Expression,0.12780216209938222,0.0,0.0,110,0.00706855086658634,59
ENSG00000163349,HIPK1,Gene Expression,0.1274911403465758,0.0,0.0,105,0.004746766574924486,72
ENSG00000164687,FABP5,Gene Expression,0.12742973592250537,0.0,0.0,6475,0.5942105117944445,302
ENSG00000165475,CRYL1,Gene Expression,0.12722523886714598,0.0,0.0,26,0.0011300230552014063,24
ENSG00000110321,EIF4G2,Gene Expression,0.12706507976268105,0.0,0.0,1741,0.17989921140345325,237
ENSG00000170468,RIOX1,Gene Expression,0.1267072645302161,0.0,0.0,40,0.0020598029847699543,33
ENSG00000130749,ZC3H4,Gene Expression,0.12583400095005962,0.0,0.0,165,0.007731189019043913,88
ENSG00000273802,HIST1H2BG,Gene Expression,0.12521550872767243,0.0,0.0,620,0.07430003485620161,183
ENSG00000184702,SEPTIN5,Gene Expression,0.12515876311183893,0.0,0.0,210,0.008301799919579014,84
ENSG00000185215,TNFAIP2,Gene Expression,0.124895802690045,0.0,0.0,78,0.03616040332547065,56
ENSG00000157734,SNX22,Gene Expression,0.12427629882086645,0.0,0.0,5,0.00042562706798964455,4
ENSG00000178295,GEN1,Gene Expression,0.12411849292279013,0.0,0.0,54,0.002026525234726945,41
ENSG00000100842,EFS,Gene Expression,0.12384589866148768,0.0,0.0,262,0.012583929561529665,102
ENSG00000066557,LRRC40,Gene Expression,0.123289528139864,0.0,0.0,57,0.0019813267925542473,38
ENSG00000182118,FAM89A,Gene Expression,0.1231917310158662,0.0,0.0,114,0.00591352777431833,71
ENSG00000189067,LITAF,Gene Expression,0.1227566521795376,0.0,0.0,379,0.041083036914102686,155
ENSG00000166123,GPT2,Gene Expression,0.12262380626539576,0.0,0.0,343,0.018113557309327878,115
ENSG00000101335,MYL9,Gene Expression,0.12261800245508328,0.0,0.0,370,0.12398720540416555,125
ENSG00000163882,POLR2H,Gene Expression,0.12243545445629228,0.0,0.0,194,0.011827371285109278,101
ENSG00000101213,PTK6,Gene Expression,0.12035831927793958,0.0,0.0,165,0.007872298283014906,84
ENSG00000171365,CLCN5,Gene Expression,0.12016949632972104,0.0,0.0,74,0.0025482724649196057,48
ENSG00000160439,RDH13,Gene Expression,0.11994194448418544,0.0,0.0,107,0.004296749250539806,61
ENSG00000150991,UBC,Gene Expression,0.11894518593772982,0.0,0.0,13866,2.0330517926155385,424
ENSG00000161551,ZNF577,Gene Expression,0.11859285694352194,0.0,0.0,14,0.00033393204434999015,13
ENSG00000099899,TRMT2A,Gene Expression,0.11858664429409786,0.0,0.0,112,0.004785445248412246,68
ENSG00000089057,SLC23A2,Gene Expression,0.11848450883948598,0.0,0.0,139,0.007255345559886393,82
ENSG00000203782,LOR,Gene Expression,0.11847576465381067,0.0,0.0,4488,0.43048252317787916,277
ENSG00000164758,MED30,Gene Expression,0.11802466547414106,0.0,0.0,58,0.00225745196064417,44
ENSG00000090238,YPEL3,Gene Expression,0.1177165689523712,0.0,0.0,377,0.030505728043853063,139
ENSG00000074755,ZZEF1,Gene Expression,0.11762063757508545,0.0,0.0,187,0.009270316953052412,95
ENSG00000102934,PLLP,Gene Expression,0.1172895723053758,0.0,0.0,82,0.004931456409146419,56
ENSG00000115461,IGFBP5,Gene Expression,0.11700706398225244,0.0,0.0,649,0.898716712908144,284
ENSG00000104047,DTWD1,Gene Expression,0.11671037155796869,0.0,0.0,66,0.0028401044507998198,48
ENSG00000187796,CARD9,Gene Expression,0.11649866351474227,0.0,0.0,22,0.0008695124215749863,16
ENSG00000112394,SLC16A10,Gene Expression,0.11632420292845952,0.0,0.0,231,0.014221007629628349,99
ENSG00000155561,NUP205,Gene Expression,0.11626662741555428,0.0,0.0,157,0.008026569524053543,91
ENSG00000221983,UBA52,Gene Expression,0.11612972472353812,0.0,0.0,3679,0.4904901390690398,314
ENSG00000134760,DSG1,Gene Expression,0.11604163375328516,0.0,0.0,5246,0.473346456437088,289
ENSG00000106211,HSPB1,Gene Expression,0.1157068011782143,0.0,0.0,6110,0.6871294308822261,327
ENSG00000214517,PPME1,Gene Expression,0.1151298607115388,0.0,0.0,115,0.004985286295029971,71
ENSG00000167081,PBX3,Gene Expression,0.11483778260179583,0.0,0.0,53,0.0026803902745626113,42
ENSG00000169035,KLK7,Gene Expression,0.11479640471384914,0.0,0.0,1155,0.08248028259247266,195
ENSG00000149485,FADS1,Gene Expression,0.11472934170640267,0.0,0.0,45,0.04170376292535766,32
ENSG00000132465,JCHAIN,Gene Expression,0.11464433771416506,0.0,0.0,45,0.010408672748551102,25
ENSG00000241794,SPRR2A,Gene Expression,0.11453722626921345,0.0,0.0,5281,0.5022810933642552,288
ENSG00000221838,AP4M1,Gene Expression,0.11425052927534285,0.0,0.0,46,0.0024017996727783222,37
ENSG00000196136,SERPINA3,Gene Expression,0.1135080755575043,0.0,0.0,64,0.0036068415027566574,37
ENSG00000109107,ALDOC,Gene Expression,0.11328279419650504,0.0,0.0,60,0.0016998076359055988,39
ENSG00000068323,TFE3,Gene Expression,0.1132308188135121,0.0,0.0,115,0.006131316440704031,76
ENSG00000105131,EPHX3,Gene Expression,0.11316547695814859,0.0,0.0,365,0.02028394908010828,124
ENSG00000129559,NEDD8,Gene Expression,0.11263468440352989,0.0,0.0,322,0.08185535880045235,131
ENSG00000184661,CDCA2,Gene Expression,0.112291541661467,0.0,0.0,16,0.00036528144451379623,14
ENSG00000185347,TEDC1,Gene Expression,0.11224239375515024,0.0,0.0,56,0.0021806373913017168,40
ENSG00000156531,PHF6,Gene Expression,0.11209380621464389,0.0,0.0,66,0.006527195198359081,57
ENSG00000111671,SPSB2,Gene Expression,0.11197247581378311,0.0,0.0,36,0.0017622751851728122,32
ENSG00000171311,EXOSC1,Gene Expression,0.11193020929811918,0.0,0.0,61,0.002305875856055212,41
ENSG00000180185,FAHD1,Gene Expression,0.11184928321320885,0.0,0.0,115,0.01673394519099052,72
ENSG00000026025,VIM,Gene Expression,0.11157545037774493,0.0,0.0,1807,0.48797062383036105,301
ENSG00000148229,POLE3,Gene Expression,0.11111214944476726,0.0,0.0,221,0.011470683239970766,99
ENSG00000038382,TRIO,Gene Expression,0.11104094952275784,0.0,0.0,71,0.004404452347103742,56
ENSG00000120314,WDR55,Gene Expression,0.1110047060760621,0.0,0.0,125,0.006474648097499938,69
ENSG00000137106,GRHPR,Gene Expression,0.11092351328293451,0.0,0.0,247,0.025673594496497105,112
ENSG00000163216,SPRR2D,Gene Expression,0.11073380958502682,0.0,0.0,4790,0.4659029254076319,279
ENSG00000166508,MCM7,Gene Expression,0.11071591184756999,0.0,0.0,288,0.016529945774701023,101
ENSG00000157557,ETS2,Gene Expression,0.11062660606632706,0.0,0.0,609,0.04971418105550371,163
ENSG00000166783,MARF1,Gene Expression,0.11049173743558488,0.0,0.0,108,0.006540403247754024,78
ENSG00000172867,KRT2,Gene Expression,0.11047188133664636,0.0,0.0,8663,0.7617183050847958,316
ENSG00000173085,COQ2,Gene Expression,0.11030602348586808,0.0,0.0,68,0.002180076975342153,46
ENSG00000064270,ATP2C2,Gene Expression,0.1101397538028001,0.0,0.0,103,0.004047988304253447,55
ENSG00000206172,HBA1,Gene Expression,0.1098801273677805,0.0,0.0,102,0.40847185907171696,80
ENSG00000155363,MOV10,Gene Expression,0.10986539489172624,0.0,0.0,229,0.01415067384645398,114
ENSG00000124357,NAGK,Gene Expression,0.10966518105468585,0.0,0.0,308,0.028325427994820327,129
ENSG00000086666,ZFAND6,Gene Expression,0.10963709068677194,0.0,0.0,184,0.010027806682803632,92
ENSG00000122034,GTF3A,Gene Expression,0.10962879547692238,0.0,0.0,123,0.0052015279491083215,72
ENSG00000151365,THRSP,Gene Expression,0.10884948163036355,0.0,0.0,8,0.003866779419917777,7
ENSG00000141503,MINK1,Gene Expression,0.10867916981785669,0.0,0.0,734,0.051020524568697705,164
ENSG00000206075,SERPINB5,Gene Expression,0.10838032434416955,0.0,0.0,1040,0.06275304260442978,176
ENSG00000163376,KBTBD8,Gene Expression,0.1083160692964791,0.0,0.0,5,8.448889527979552e-05,5
ENSG00000142089,IFITM3,Gene Expression,0.10829072877919034,0.0,0.0,2024,0.31907260128586007,277
ENSG00000172296,SPTLC3,Gene Expression,0.10807939682961828,0.0,0.0,108,0.004944028025194109,59
ENSG00000095321,CRAT,Gene Expression,0.10750658260651763,0.0,0.0,34,0.008407892480593072,29
ENSG00000163191,S100A11,Gene Expression,0.10746196385827132,0.0,0.0,2030,0.19444958170783413,242
ENSG00000176890,TYMS,Gene Expression,0.10743484741576256,0.0,0.0,115,0.0054231169864051455,62
ENSG00000110328,GALNT18,Gene Expression,0.10706269826454323,0.0,0.0,47,0.001729350180370249,38
ENSG00000189334,S100A14,Gene Expression,0.10705570572109964,0.0,0.0,2673,0.2546322983643217,238
ENSG00000140264,SERF2,Gene Expression,0.10682951874128135,2.220446049250313e-16,1.1257346512812668e-14,2126,0.2624744076410994,280
ENSG00000083168,KAT6A,Gene Expression,0.10670477234339923,0.0,0.0,216,0.018492115209295612,116
ENSG00000126067,PSMB2,Gene Expression,0.10639445363913146,0.0,0.0,592,0.04179430085584919,161
ENSG00000159055,MIS18A,Gene Expression,0.10631294544683907,0.0,0.0,6,0.00013049152360795847,6
ENSG00000166394,CYB5R2,Gene Expression,0.10617093758256745,0.0,0.0,50,0.0019319254181228182,42
ENSG00000232388,SMIM26,Gene Expression,0.10613746140892896,0.0,0.0,147,0.007102230330895137,85
ENSG00000164615,CAMLG,Gene Expression,0.10610821773667421,0.0,0.0,146,0.010038232595558461,87
ENSG00000171223,JUNB,Gene Expression,0.10609288514850287,0.0,0.0,1215,0.11066509716511426,212
ENSG00000062096,ARSF,Gene Expression,0.10603860405209832,0.0,0.0,55,0.0019034482451498892,40
ENSG00000134765,DSC1,Gene Expression,0.10540591562069473,0.0,0.0,1688,0.13126307906786086,200
ENSG00000117394,SLC2A1,Gene Expression,0.10538223955148918,0.0,0.0,1007,0.06235463320139053,168
ENSG00000100387,RBX1,Gene Expression,0.10533466356105721,0.0,0.0,642,0.05695666301923692,165
ENSG00000089356,FXYD3,Gene Expression,0.10513345163806646,4.440892098500626e-16,2.212245098685138e-14,1448,0.12607673715344533,215
ENSG00000173432,SAA1,Gene Expression,0.1047783382261233,2.220446049250313e-16,1.1257346512812668e-14,156,0.1436864180205925,58
ENSG00000127948,POR,Gene Expression,0.10451168556308424,0.0,0.0,277,0.0195556671446252,119
ENSG00000180917,CMTR2,Gene Expression,0.10441163757741409,0.0,0.0,65,0.0028274615705486316,46
ENSG00000169752,NRG4,Gene Expression,0.10431556379190206,0.0,0.0,7,0.00011822596419907175,7
ENSG00000104549,SQLE,Gene Expression,0.1040981922191312,0.0,0.0,258,0.011280860962952177,95
ENSG00000157349,DDX19B,Gene Expression,0.10400081734789474,2.220446049250313e-16,1.1257346512812668e-14,75,0.002729075936211476,52
ENSG00000244509,APOBEC3C,Gene Expression,0.1038245574755631,0.0,0.0,135,0.009018626339610382,78
ENSG00000151726,ACSL1,Gene Expression,0.10366148088355145,4.440892098500626e-16,2.212245098685138e-14,646,0.15914736528548765,182
ENSG00000227471,AKR1B15,Gene Expression,0.10341221420641783,0.0,0.0,21,0.00042982491335573776,17
ENSG00000185640,KRT79,Gene Expression,0.10338373921997605,0.0,0.0,85,0.08011783122433494,37
ENSG00000119782,FKBP1B,Gene Expression,0.10326372154964832,0.0,0.0,21,0.0007217229635923703,19
ENSG00000015532,XYLT2,Gene Expression,0.10315745558426549,6.661338147750939e-16,3.250414726907685e-14,84,0.004771797997847043,54
ENSG00000152137,HSPB8,Gene Expression,0.10282509740793329,0.0,0.0,185,0.00938837158837201,76
ENSG00000145332,KLHL8,Gene Expression,0.10253238609316664,2.220446049250313e-16,1.1257346512812668e-14,27,0.0012770476699190253,24
ENSG00000131620,ANO1,Gene Expression,0.10218122706843735,6.661338147750939e-16,3.250414726907685e-14,263,0.016041311637433803,100
ENSG00000133393,FOPNL,Gene Expression,0.10210516365899538,1.1102230246251565e-15,5.308648355540422e-14,142,0.007963846482696556,80
ENSG00000183751,TBL3,Gene Expression,0.10202154308769075,0.0,0.0,182,0.010177578862999382,94
ENSG00000121552,CSTA,Gene Expression,0.10162985807622031,0.0,0.0,1675,0.18438981375423358,222
ENSG00000123700,KCNJ2,Gene Expression,0.101611018584207,0.0,0.0,41,0.001661250114287938,33
ENSG00000119812,FAM98A,Gene Expression,0.10146025036328715,8.881784197001252e-16,4.2755174634520847e-14,74,0.002541701687502396,54
ENSG00000096384,HSP90AB1,Gene Expression,0.10126802536132189,2.6645352591003757e-15,1.2093606539478753e-13,1737,0.17693571541235933,227
ENSG00000179051,RCC2,Gene Expression,0.1010168359879836,2.220446049250313e-16,1.1257346512812668e-14,448,0.032305869977377374,146
ENSG00000169379,ARL13B,Gene Expression,0.10088632293305937,0.0,0.0,33,0.002246242757117694,31
ENSG00000042753,AP2S1,Gene Expression,0.10070612391530605,8.881784197001252e-16,4.2755174634520847e-14,975,0.08383760769065926,193
ENSG00000107796,ACTA2,Gene Expression,0.10069187438969976,3.552713678800501e-15,1.5676897365990974e-13,435,0.1535812443610398,122
ENSG00000114491,UMPS,Gene Expression,0.10063217710116375,1.3322676295501878e-15,6.265602072262841e-14,94,0.004310595704624855,66
ENSG00000126267,COX6B1,Gene Expression,0.10051625853032056,2.220446049250313e-16,1.1257346512812668e-14,731,0.08262971220442673,185
ENSG00000110651,CD81,Gene Expression,0.10040931663178146,7.993605777301127e-15,3.371226601713104e-13,885,0.11650411030917135,213
ENSG00000187193,MT1X,Gene Expression,0.10035292391444031,1.7763568394002505e-15,8.192443139646898e-14,909,0.09573022331557773,199
ENSG00000136688,IL36G,Gene Expression,0.10018122251825338,6.661338147750939e-16,3.250414726907685e-14,553,0.03308796977804562,134
ENSG00000168936,TMEM129,Gene Expression,0.10014110546148333,3.9968028886505635e-15,1.7528310091729174e-13,144,0.010820022149485605,95
ENSG00000099204,ABLIM1,Gene Expression,0.09993531565668444,2.886579864025407e-15,1.2937126117859324e-13,504,0.029100049030421425,142
ENSG00000189079,ARID2,Gene Expression,0.09987270935879868,1.3322676295501878e-15,6.265602072262841e-14,101,0.006988367546508634,67
ENSG00000080189,SLC35C2,Gene Expression,0.09981746665569873,4.440892098500626e-16,2.212245098685138e-14,188,0.02267269640901908,110
ENSG00000177989,ODF3B,Gene Expression,0.09975623479399959,1.7763568394002505e-15,8.192443139646898e-14,241,0.01320475345401581,100
ENSG00000196407,THEM5,Gene Expression,0.09973878995436873,2.886579864025407e-15,1.2937126117859324e-13,308,0.014669755923752406,104
ENSG00000078114,NEBL,Gene Expression,0.09956803136709001,4.440892098500626e-16,2.212245098685138e-14,130,0.005478807203497636,74
ENSG00000198952,SMG5,Gene Expression,0.09943798241292799,3.3306690738754696e-15,1.4788377561862606e-13,165,0.007375926177720474,82
ENSG00000118194,TNNT2,Gene Expression,0.09884197934470769,0.0,0.0,13,0.000314040277827068,11
ENSG00000166295,ANAPC16,Gene Expression,0.09878255591006212,2.886579864025407e-15,1.2937126117859324e-13,260,0.0176137525257411,125
ENSG00000103415,HMOX2,Gene Expression,0.09866657995583908,1.0436096431476471e-14,4.34999622976149e-13,140,0.008069452849827206,79
ENSG00000074800,ENO1,Gene Expression,0.09850459883955616,2.531308496145357e-14,1.0024963315620546e-12,2503,0.2817911679644232,270
ENSG00000183955,KMT5A,Gene Expression,0.09814747305527927,1.3322676295501878e-15,6.265602072262841e-14,19,0.0006141306484399036,17
