Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000008256,CYTH3,Gene Expression,0.09585538077878364,0.0,0.0,18,0.0014370628323304834,16
ENSG00000100246,DNAL4,Gene Expression,0.09539400195805572,0.0,0.0,14,0.0011679775317669776,13
ENSG00000099625,CBARP,Gene Expression,0.09519958061117488,0.0,0.0,8,0.0002247974383314048,7
ENSG00000143367,TUFT1,Gene Expression,0.09363409646161136,3.419486915845482e-14,2.7905986700182477e-12,110,0.009081161542118138,63
ENSG00000130758,MAP3K10,Gene Expression,0.0932961701919495,0.0,0.0,8,0.0007055907491344373,7
ENSG00000275464,FP565260.1,Gene Expression,0.09296662606045224,0.0,0.0,9,0.0004666211603239911,9
ENSG00000102081,FMR1,Gene Expression,0.09291688734747228,1.0658141036401503e-14,9.093332147875282e-13,29,0.002675505908853482,24
ENSG00000179431,FJX1,Gene Expression,0.09264047048270241,5.10702591327572e-15,4.564708399627869e-13,11,0.00024016426353073734,10
ENSG00000114942,EEF1B2,Gene Expression,0.09148314945846098,6.750155989720952e-14,5.279184496960928e-12,465,0.047601965403567224,124
ENSG00000078399,HOXA9,Gene Expression,0.09111926171484976,0.0,0.0,8,0.0002540782632310888,7
ENSG00000187583,PLEKHN1,Gene Expression,0.09090425915732854,3.552713678800501e-14,2.881426236158011e-12,55,0.004492822433743989,41
ENSG00000171766,GATM,Gene Expression,0.09062533377124322,1.8673951274195133e-13,1.4100979643198267e-11,130,0.009406345829473946,64
ENSG00000188554,NBR1,Gene Expression,0.09043230041739582,5.306866057708248e-14,4.200416453748715e-12,60,0.007872540877690924,50
ENSG00000053372,MRTO4,Gene Expression,0.09028210455806801,3.552713678800501e-15,3.287260917307027e-13,15,0.0005439276562118639,13
ENSG00000205808,PLPP6,Gene Expression,0.09021156689269362,6.217248937900877e-15,5.482445221146283e-13,17,0.0007123589846242324,13
ENSG00000087086,FTL,Gene Expression,0.09008127951064741,8.195666367782906e-13,5.8206951570972755e-11,798,0.2817049603083634,259
ENSG00000089250,NOS1,Gene Expression,0.0900439370053722,0.0,0.0,2,3.9625490976395066e-05,2
ENSG00000125352,RNF113A,Gene Expression,0.09003220670514563,2.220446049250313e-16,2.2270565374885394e-14,17,0.0010710498149748664,16
ENSG00000173812,EIF1,Gene Expression,0.08945339727185884,2.0228263508670352e-13,1.5101088309114758e-11,161,0.02034757852749365,89
ENSG00000090975,PITPNM2,Gene Expression,0.08941457627664286,0.0,0.0,11,0.0005056604524159248,8
ENSG00000077616,NAALAD2,Gene Expression,0.08857595599120545,0.0,0.0,2,0.0010178778306223148,2
ENSG00000115507,OTX1,Gene Expression,0.08800191052093083,4.440892098500626e-16,4.3221393542370164e-14,5,0.00010033956905454816,5
ENSG00000164053,ATRIP,Gene Expression,0.087847558985841,0.0,0.0,12,0.0003706084674935792,12
ENSG00000128652,HOXD3,Gene Expression,0.08764260626860237,0.0,0.0,2,0.0007446072104733735,2
ENSG00000133597,ADCK2,Gene Expression,0.08762231041216423,1.0436096431476471e-14,8.962083072756167e-13,19,0.000975165487945045,15
ENSG00000185966,LCE3E,Gene Expression,0.08744043092968401,0.0,0.0,12,0.00046807445087789607,6
ENSG00000122756,CNTFR,Gene Expression,0.08721376330131188,0.0,0.0,2,0.00013335566636698664,2
ENSG00000120729,MYOT,Gene Expression,0.08721376330131188,0.0,0.0,2,0.00013335566636698664,2
ENSG00000138780,GSTCD,Gene Expression,0.08715157481400733,2.19824158875781e-14,1.85145488683903e-12,12,0.00035866552720135005,12
ENSG00000094963,FMO2,Gene Expression,0.08671507241200452,0.0,0.0,2,4.125709112163221e-05,2
ENSG00000127418,FGFRL1,Gene Expression,0.08665278426626301,4.6629367034256575e-15,4.19632365385683e-13,13,0.0010648026878189408,12
ENSG00000100324,TAB1,Gene Expression,0.08636860986713607,0.0,0.0,18,0.006440137729912664,13
ENSG00000179397,CATSPERE,Gene Expression,0.08636429697117091,0.0,0.0,2,6.185677513061982e-05,2
ENSG00000115523,GNLY,Gene Expression,0.08612497599916781,0.0,0.0,2,4.630554149468516e-05,2
ENSG00000137200,CMTR1,Gene Expression,0.08603541338350758,7.549516567451064e-15,6.569079349651625e-13,16,0.0011103848674511583,14
ENSG00000146243,IRAK1BP1,Gene Expression,0.08541942937332819,0.0,0.0,3,0.0001442803698552902,3
ENSG00000116521,SCAMP3,Gene Expression,0.08528698767421064,4.440892098500626e-16,4.3221393542370164e-14,23,0.002902123379403318,18
ENSG00000153208,MERTK,Gene Expression,0.08521575426776667,0.0,0.0,5,0.00036375526136604865,3
ENSG00000183431,SF3A3,Gene Expression,0.08495216775981299,3.1863400806741993e-13,2.3519843999987812e-11,26,0.00208661842128487,20
ENSG00000124126,PREX1,Gene Expression,0.0845368937499537,0.0,0.0,14,0.003990897489301199,12
ENSG00000163154,TNFAIP8L2,Gene Expression,0.08408890769545839,0.0,0.0,2,4.235351770631795e-05,2
ENSG00000121621,KIF18A,Gene Expression,0.083714295422602,0.0,0.0,2,3.665490140161452e-05,2
ENSG00000166860,ZBTB39,Gene Expression,0.08365087484631746,0.0,0.0,8,0.013871900890139883,8
ENSG00000166896,ATP23,Gene Expression,0.08356765850306369,0.0,0.0,4,0.00010140495440007699,3
ENSG00000130203,APOE,Gene Expression,0.08343464539744803,1.5922818619173995e-11,9.596785038409502e-10,267,0.029625389239103156,112
ENSG00000089916,GPATCH2L,Gene Expression,0.08317904551048343,1.2390088954816747e-13,9.464731324263792e-12,28,0.0075141128802979195,24
ENSG00000166033,HTRA1,Gene Expression,0.08305834311793574,5.0528470296740124e-12,3.286601837766676e-10,117,0.049915006400712524,88
ENSG00000165672,PRDX3,Gene Expression,0.08282009365498495,7.194245199571014e-14,5.5603051574802094e-12,18,0.0024775972414209984,14
ENSG00000137699,TRIM29,Gene Expression,0.08276181294913115,2.965405698773793e-11,1.7014177063837935e-09,934,0.11719319898794742,189
ENSG00000152256,PDK1,Gene Expression,0.08263508004689822,1.6284751325201796e-12,1.1202374223132272e-10,16,0.0005577142370285407,13
ENSG00000166233,ARIH1,Gene Expression,0.08244978956384054,6.070699498650356e-13,4.3586295471457395e-11,96,0.012131525919772687,57
ENSG00000281991,TMEM265,Gene Expression,0.08235573840293797,1.6131540547803525e-12,1.115538480303108e-10,28,0.0016788622601662943,22
ENSG00000244623,OR2AE1,Gene Expression,0.08213655366234612,0.0,0.0,4,0.0002937724137775993,4
ENSG00000130055,GDPD2,Gene Expression,0.08207281591946924,5.591527241222138e-12,3.5837598254837895e-10,49,0.0037691662594194226,35
ENSG00000078747,ITCH,Gene Expression,0.08199724822617249,0.0,0.0,40,0.020029925311124915,31
ENSG00000087116,ADAMTS2,Gene Expression,0.08172715721593059,4.385825036479218e-12,2.8812677577150223e-10,33,0.09947068897616156,31
ENSG00000167904,TMEM68,Gene Expression,0.08172284326831987,2.220446049250313e-16,2.2270565374885394e-14,35,0.0021386685877484634,26
ENSG00000118432,CNR1,Gene Expression,0.08171036279549057,1.1102230246251565e-15,1.0570449507644879e-13,5,0.0013769290881892966,5
ENSG00000250506,CDK3,Gene Expression,0.0816689128938597,0.0,0.0,13,0.0009087315459564439,11
ENSG00000095637,SORBS1,Gene Expression,0.0814509808900582,6.193268120568973e-12,3.931079702229746e-10,23,0.004170354878641479,13
ENSG00000196150,ZNF250,Gene Expression,0.08134071368051186,1.1222134332911082e-12,7.927291559146168e-11,19,0.0009585460588493137,17
ENSG00000044446,PHKA2,Gene Expression,0.08118926181758788,5.078160114635466e-13,3.7067747636775215e-11,20,0.0017554597128821476,16
ENSG00000161243,FBXO27,Gene Expression,0.08087701789793877,2.171329782640896e-11,1.279331928884248e-09,55,0.003981613002162334,37
ENSG00000106868,SUSD1,Gene Expression,0.08076798543240361,0.0,0.0,3,0.00027693223643540427,3
ENSG00000125319,C17orf53,Gene Expression,0.08075838489898218,0.0,0.0,3,7.970438309301684e-05,3
ENSG00000138081,FBXO11,Gene Expression,0.08062899381474585,1.864730592160413e-12,1.2711288671036724e-10,30,0.0036362326484419786,24
ENSG00000170113,NIPA1,Gene Expression,0.08021814813683076,0.0,0.0,8,0.000693270851614112,8
ENSG00000184113,CLDN5,Gene Expression,0.07984171571390132,3.7666092467247836e-11,2.1240119696445037e-09,29,0.004642750508729604,21
ENSG00000026025,VIM,Gene Expression,0.07976048065295849,1.9708923382211196e-10,9.959828627648958e-09,871,0.3166855735101018,267
ENSG00000137868,STRA6,Gene Expression,0.07971769524997564,0.0,0.0,3,5.5803773571322105e-05,2
ENSG00000130714,POMT1,Gene Expression,0.07969085900639791,0.0,0.0,11,0.0008937515536762483,11
ENSG00000205336,ADGRG1,Gene Expression,0.07963420404406563,2.674616084163972e-11,1.5549460499924967e-09,92,0.011344606071904368,56
ENSG00000284526,AC015802.6,Gene Expression,0.07960060215992545,4.250821916684799e-12,2.8207853112788676e-10,36,0.001983472932940062,23
ENSG00000146282,RARS2,Gene Expression,0.07951583116898503,2.220446049250313e-16,2.2270565374885394e-14,18,0.004776377928099323,16
ENSG00000141655,TNFRSF11A,Gene Expression,0.07948173602407045,0.0,0.0,7,0.0004749844855942622,6
ENSG00000135341,MAP3K7,Gene Expression,0.07918037037486854,4.440892098500626e-16,4.3221393542370164e-14,25,0.0034737475163726613,22
ENSG00000158406,HIST1H4H,Gene Expression,0.0789673337590172,2.706168622523819e-11,1.5594890145324763e-09,112,0.014799185336391936,69
ENSG00000110422,HIPK3,Gene Expression,0.07895575767667204,8.103762105804435e-11,4.293360093071148e-09,82,0.005925246365188664,53
ENSG00000167695,TLCD3A,Gene Expression,0.07856262591194525,8.981726473678009e-11,4.739393740468087e-09,98,0.006234139807583098,52
ENSG00000095209,TMEM38B,Gene Expression,0.07853361402671884,5.773159728050814e-15,5.125239572085112e-13,11,0.0009710085301320424,10
ENSG00000179133,C10orf67,Gene Expression,0.07814305872639205,0.0,0.0,5,0.0001719067442315556,4
ENSG00000176444,CLK2,Gene Expression,0.07784851368446569,4.6621817517689124e-11,2.563029541275805e-09,24,0.0017074575068878005,22
ENSG00000197037,ZSCAN25,Gene Expression,0.07777916951312619,0.0,0.0,26,0.0015988424470214123,20
ENSG00000203485,INF2,Gene Expression,0.07776541743477752,4.155520372250976e-10,2.0147373494836004e-08,101,0.011400512750013586,71
ENSG00000182916,TCEAL7,Gene Expression,0.07773790057763766,1.1102230246251565e-15,1.0570449507644879e-13,3,0.0010090745429523938,3
ENSG00000099954,CECR2,Gene Expression,0.07747133396901676,0.0,0.0,2,2.9412285164719626e-05,2
ENSG00000132591,ERAL1,Gene Expression,0.07746999186116318,4.89253082491814e-12,3.1981573387362905e-10,28,0.003101947599917055,25
ENSG00000172403,SYNPO2,Gene Expression,0.07720800476620095,2.694600098607225e-11,1.5594890145324763e-09,30,0.0034698970375625486,13
ENSG00000119514,GALNT12,Gene Expression,0.07702143660453753,0.0,0.0,3,5.5645797023499e-05,2
ENSG00000142751,GPN2,Gene Expression,0.07696251926665784,2.930988785010413e-14,2.406891352890739e-12,18,0.0014517288098489442,16
ENSG00000129451,KLK10,Gene Expression,0.07694275740057961,6.936207164187635e-11,3.7197888134800546e-09,50,0.005440270454802327,38
ENSG00000105968,H2AFV,Gene Expression,0.07690332159374696,7.105427357601002e-15,6.223880670101304e-13,78,0.011294403897434573,52
ENSG00000119042,SATB2,Gene Expression,0.07687646835533844,0.0,0.0,5,0.009716461680863625,5
ENSG00000134160,TRPM1,Gene Expression,0.07681120794260025,4.342082249308987e-11,2.4173990963419824e-09,30,0.0015454831903329365,18
ENSG00000185015,CA13,Gene Expression,0.07674555584248392,0.0,0.0,15,0.0014288822151461377,10
ENSG00000101846,STS,Gene Expression,0.07655577291725756,8.86490880702695e-12,5.573016115575459e-10,22,0.001181329728918479,20
ENSG00000100227,POLDIP3,Gene Expression,0.0764448279598068,9.11426489835776e-12,5.702491738072506e-10,55,0.007356385366447924,38
ENSG00000254087,LYN,Gene Expression,0.07623072985057676,1.2148060335448463e-12,8.445151573939543e-11,8,0.0010254678259635672,8
ENSG00000159335,PTMS,Gene Expression,0.07616556524547906,9.077214535579969e-10,4.19949020362624e-08,261,0.044555333803374134,115
ENSG00000117410,ATP6V0B,Gene Expression,0.07611927855311451,1.9447332633149017e-11,1.1509842498511034e-09,53,0.006375701030723916,41
ENSG00000132676,DAP3,Gene Expression,0.07605188653502971,1.141309269314661e-12,8.019070850013545e-11,14,0.0016394216830352265,13
ENSG00000172296,SPTLC3,Gene Expression,0.07604661881775401,1.1898881879801593e-10,6.2535763607485246e-09,38,0.0018787478515946852,23
ENSG00000148180,GSN,Gene Expression,0.07587740619652694,1.8355408304415732e-09,8.03905699039061e-08,692,0.41137270058413034,291
ENSG00000167968,DNASE1L2,Gene Expression,0.07557536498349632,3.2686631179501546e-10,1.602498683087578e-08,41,0.0029941527230826744,27
ENSG00000164850,GPER1,Gene Expression,0.07556512091899747,0.0,0.0,3,0.0002972791438994079,3
ENSG00000087128,TMPRSS11E,Gene Expression,0.07554802983658972,0.0,0.0,2,6.23393430236984e-05,2
ENSG00000258289,CHURC1,Gene Expression,0.07546203289787777,2.7755575615628914e-13,2.0603418531850187e-11,69,0.01070590528046553,45
ENSG00000146281,PM20D2,Gene Expression,0.07531940120229492,5.186517881838881e-12,3.356928987659166e-10,7,0.00020727724563650624,7
ENSG00000011021,CLCN6,Gene Expression,0.07502511227284518,2.375877272697835e-14,1.9757374358213197e-12,13,0.0032294452592191306,11
ENSG00000069493,CLEC2D,Gene Expression,0.07500756034294333,3.4645619706452635e-12,2.3107045549394984e-10,14,0.003851526022953837,12
ENSG00000178726,THBD,Gene Expression,0.07462730608081558,9.603540185310067e-10,4.4119200872303835e-08,72,0.007291943370586918,46
ENSG00000115902,SLC1A4,Gene Expression,0.07451579624962608,2.7956414960783604e-10,1.386110702527305e-08,33,0.0020405642289337243,28
ENSG00000107938,EDRF1,Gene Expression,0.07451377102249489,0.0,0.0,11,0.005482665335965549,10
ENSG00000163362,INAVA,Gene Expression,0.07442185078899924,1.7294299325953943e-10,8.841626414152097e-09,44,0.003059126464641509,30
ENSG00000162851,TFB2M,Gene Expression,0.07434019250177666,6.683742448387875e-11,3.6138967913320285e-09,14,0.00036391096769483524,13
ENSG00000140455,USP3,Gene Expression,0.07430585540296733,1.3532108766867168e-10,7.027603837465127e-09,26,0.0024965103903353924,24
ENSG00000179348,GATA2,Gene Expression,0.07425192378674211,8.881784197001252e-16,8.580717835617607e-14,7,0.01249005561994396,7
ENSG00000152133,GPATCH11,Gene Expression,0.07422309162875108,4.6629367034256575e-15,4.19632365385683e-13,17,0.0014953634841406954,16
ENSG00000138821,SLC39A8,Gene Expression,0.07418192573608985,0.0,0.0,8,0.0009418768518121225,7
ENSG00000142192,APP,Gene Expression,0.07415106597035609,2.838805412963552e-09,1.2070894602242108e-07,259,0.04236063487437871,131
ENSG00000077044,DGKD,Gene Expression,0.07410616165904847,2.55351295663786e-14,2.110101052658166e-12,7,0.0006901036540183963,6
ENSG00000167767,KRT80,Gene Expression,0.0740800310172844,1.6403316482893615e-09,7.208132952131746e-08,190,0.01691892193294713,74
ENSG00000185052,SLC24A3,Gene Expression,0.07402012715780694,2.375877272697835e-14,1.9757374358213197e-12,11,0.0010402217980883311,10
ENSG00000136193,SCRN1,Gene Expression,0.0738972942520896,0.0,0.0,12,0.0065399477031888404,12
ENSG00000226479,TMEM185B,Gene Expression,0.07387683667650144,6.972200594645983e-14,5.420576545151099e-12,18,0.000888354794276038,12
ENSG00000204175,GPRIN2,Gene Expression,0.07377987201688412,1.7382761896556076e-10,8.85240730848257e-09,27,0.0015649219355354247,21
ENSG00000109339,MAPK10,Gene Expression,0.07377164229922009,2.220446049250313e-15,2.0838886172214188e-13,3,7.935870406812007e-05,3
ENSG00000167004,PDIA3,Gene Expression,0.0734391695061524,0.0,0.0,2,5.12897761314339e-05,2
ENSG00000170264,FAM161A,Gene Expression,0.0733800461642627,1.3988810110276972e-14,1.185799845412446e-12,5,0.0018877576206580244,5
ENSG00000138629,UBL7,Gene Expression,0.07326372630096827,2.4723845193364014e-10,1.2351581824928128e-08,26,0.003484865964629846,24
ENSG00000168575,SLC20A2,Gene Expression,0.07325526027377312,5.413447468072263e-13,3.9296843250277055e-11,21,0.0017367683202266773,19
ENSG00000167748,KLK1,Gene Expression,0.07323903094712969,1.9125145911402797e-11,1.1422058733178243e-09,36,0.004564516578652197,23
ENSG00000137077,CCL21,Gene Expression,0.0729643145687912,1.787148207199607e-10,9.066154553820708e-09,50,0.0122519330254926,31
ENSG00000127022,CANX,Gene Expression,0.07288743925422524,2.8212017166850956e-09,1.203499005049528e-07,140,0.013478569518856643,68
ENSG00000106804,C5,Gene Expression,0.07274675277530886,4.218847493575595e-15,3.8763242809852964e-13,5,0.00015488229086126865,5
ENSG00000146587,RBAK,Gene Expression,0.0724724244522391,2.4928947794933265e-12,1.688357964317671e-10,11,0.0009474965277130695,11
ENSG00000166394,CYB5R2,Gene Expression,0.07229659017476547,7.416289804496046e-14,5.6983995170335404e-12,9,0.0003014634618569735,9
ENSG00000042429,MED17,Gene Expression,0.07223600257994742,1.3315792912749203e-11,8.06249783781621e-10,13,0.0006975337771899949,13
ENSG00000130713,EXOSC2,Gene Expression,0.07222762556366855,1.9835399989176494e-10,9.985337948574327e-09,18,0.0017680866985260472,18
ENSG00000184916,JAG2,Gene Expression,0.07208851917225452,5.701750183106924e-10,2.675546273422924e-08,77,0.0059992040109692005,48
ENSG00000125107,CNOT1,Gene Expression,0.07202008721820156,1.093422019593504e-09,4.9710975485948264e-08,62,0.007824339969279897,43
ENSG00000176641,RNF152,Gene Expression,0.071899728527602,0.0,0.0,8,0.000890769535164432,8
ENSG00000168539,CHRM1,Gene Expression,0.071812120577134,0.0,0.0,6,0.00035304171217961195,5
ENSG00000121552,CSTA,Gene Expression,0.07176510476786638,6.1580243126968526e-09,2.466776873308657e-07,354,0.045850533368700215,126
ENSG00000112033,PPARD,Gene Expression,0.07170126877383226,4.323430502495285e-12,2.8545504207178665e-10,21,0.0050719163146776035,18
ENSG00000140105,WARS,Gene Expression,0.07166686725395036,6.470248781198507e-10,3.014631160856992e-08,24,0.0022716415048472725,21
ENSG00000007376,RPUSD1,Gene Expression,0.07156284973107574,2.651656672014724e-12,1.7866726673641773e-10,16,0.0064809107008759635,15
ENSG00000134294,SLC38A2,Gene Expression,0.07143380957787134,4.4667212151239255e-09,1.839757054718284e-07,225,0.02318898219622206,89
ENSG00000106780,MEGF9,Gene Expression,0.07135310059524048,1.2706915519800077e-09,5.717676815570316e-08,31,0.0017459236193396823,26
ENSG00000171302,CANT1,Gene Expression,0.07134052179820112,1.156408302449563e-12,8.08194079036426e-11,27,0.007456253371342966,24
ENSG00000254772,EEF1G,Gene Expression,0.07130237833021703,9.110292520375651e-09,3.500003901322096e-07,1378,0.2895388353330472,247
ENSG00000090686,USP48,Gene Expression,0.07120748807802944,1.0156735452682142e-09,4.633657885860787e-08,19,0.0031485816290137236,18
ENSG00000164764,SBSPON,Gene Expression,0.07119917381217719,3.0482283364108298e-12,2.0434016383725455e-10,9,0.0012329275096146846,9
ENSG00000008083,JARID2,Gene Expression,0.07107802821267281,2.7459010620844992e-09,1.1751919887533627e-07,31,0.00166923420698068,26
ENSG00000067248,DHX29,Gene Expression,0.07106501630256647,3.713540586147701e-11,2.1031124897152864e-09,19,0.0008688755725445788,17
ENSG00000119723,COQ6,Gene Expression,0.07104250731754284,1.0994538612862925e-11,6.78203018001906e-10,11,0.0012537105234957054,10
ENSG00000136003,ISCU,Gene Expression,0.07102292258674171,5.542233338928781e-13,4.001066145065124e-11,32,0.006588957056090882,26
ENSG00000213983,AP1G2,Gene Expression,0.0709662259102546,1.929034709746702e-11,1.1468591425955619e-09,31,0.0011444939090182091,25
ENSG00000180182,MED14,Gene Expression,0.07093755819752123,1.5821344234723256e-10,8.120181324219877e-09,15,0.0016412235330565599,14
ENSG00000126233,SLURP1,Gene Expression,0.0708951091566213,6.580970657310559e-09,2.6202234383758614e-07,193,0.01946821237652406,82
ENSG00000144935,TRPC1,Gene Expression,0.07067358048847486,2.220446049250313e-16,2.2270565374885394e-14,11,0.004904442892207331,11
ENSG00000096433,ITPR3,Gene Expression,0.07065448590010788,4.7124406599152735e-09,1.934898682207087e-07,76,0.006927719890731711,46
ENSG00000213906,LTB4R2,Gene Expression,0.07052434559675885,3.578277008031705e-09,1.487815873687613e-07,43,0.0025864772208408927,31
ENSG00000164828,SUN1,Gene Expression,0.07040492762022521,3.988466668047863e-09,1.6479391053924802e-07,83,0.018755119353913552,56
ENSG00000179950,PUF60,Gene Expression,0.07033830013162984,1.3710341750794441e-09,6.085816900800276e-08,73,0.012566325851399359,51
ENSG00000211450,SELENOH,Gene Expression,0.07018379717784093,6.984418376987378e-09,2.772455379312301e-07,105,0.009216811683665928,60
ENSG00000162664,ZNF326,Gene Expression,0.07015663804321534,4.3520742565306136e-10,2.1022758697263137e-08,14,0.0005943876754362008,13
ENSG00000122644,ARL4A,Gene Expression,0.07013664334189317,8.396104256291892e-09,3.273484089715702e-07,72,0.005128614152236216,47
ENSG00000187068,C3orf70,Gene Expression,0.06998806279588639,2.0161650127192843e-13,1.5101088309114758e-11,10,0.0006474621037071514,8
ENSG00000237651,C2orf74,Gene Expression,0.06987029001207716,1.1612857342413463e-09,5.243344763641597e-08,17,0.0007854345502362269,13
ENSG00000068078,FGFR3,Gene Expression,0.06980768316594954,9.034750503289501e-09,3.4913996136094343e-07,286,0.02569632980895797,101
ENSG00000091136,LAMB1,Gene Expression,0.0697340755757141,9.473311024521536e-12,5.899044244132154e-10,52,0.010294545866210997,40
